video,title,date,location,summary,topics,featured_techniques,section_count
V0Q0buwLvVA.youtube,Three Tips to Avoid Guitar Finger Pain (Beginner),"May 11, 2020",,"JustinGuitar’s beginner-focused segment on finger pain presents a practical, evidence-based approach to building a sustainable early practice routine. The core guidance includes: press lightly only when producing a sound, position fingers close to the frets to reduce required pressure, and adopt a paced practice schedule (about 20 minutes per day, four days a week) with built-in breaks. He also advises pausing when pain arises, massaging or rubbing fingers during breaks, and maintaining a positive mindset to keep playing enjoyable while calluses form. The transcript maps these suggestions to concrete verbal instructions and timing cues throughout the video.",Beginner Finger Pain; Light Finger Pressure; Anchor Finger Changes; Near Fret Placement; Light Fretting Pressure; Practice Scheduling; Spaced Practice Intensity; Early Lesson Progression; Practice Breaks; Finger Massage Recovery; Finger Conditioning; Enjoyable Practice,"Press fingers lightly and only to produce sound @ 00:00:41; Position fingers near the fret (positive finger placement) @ 00:01:10; 20 minutes/day, 4 days/week practice schedule @ 00:01:50; Space out practice; avoid overdoing sessions @ 00:02:33; Take breaks; pause when pain arises @ 00:02:58; Massage and rub fingers during breaks @ 00:03:32; Keep practice enjoyable to prevent loss of motivation @ 00:04:02",5
VB0vWNqNMbA.youtube,Minimizing Finger Pain via Correct Guitar Finger Placement,"May 11, 2020",,"This JustinGuitar lesson demonstrates how finger placement within a fret affects the amount of pressure needed to produce a clean note, with a practical exercise to train beginners to minimize finger pain. The instructor explains that moving the finger closer to the fret reduces the required pressure, and compares pressing near the front of the fret versus toward the back. The session guides the learner through a controlled exercise: place the first finger on the fifth fret of the third string, pluck with the thumb to assess note quality under light pressure, then move the finger toward the back of the fret to feel the increased effort required. The goal is to help beginners produce good notes with less finger pain, enabling longer, more enjoyable practice sessions.",Fret Relative Placement; Fretting Pressure; Light Pressure Quality; Finger Pain Relief; Third String Fret; Third String Indexing; Fretside Finger Placement; Fret Proximity Pressure; Thumb-Plucked Pressure Test; Pain Reduction; Chord Practice Ergonomics; Efficient Finger Placement,Position finger as close to the fret as possible to minimize required pressure @ 00:03:06; Experiment with light pressure to produce a clean note and assess feel @ 00:02:01; 5th fret on the 3rd string finger placement exercise for controlled practice @ 00:01:19; Use of the thumb to pluck the string for feedback on finger pressure @ 00:01:41,3
X2EmpWr9vUc.youtube,How to Tune Your Guitar for Beginners: Clip-on Tuners (PolyTune and Snark) and Basic Techniques,"May 11, 2020",,"JustinGuitar’s beginner tuning lesson guides new players through practical tuning using clip-on tuners, comparing a high-end PolyTune with a common Snark unit, and demonstrating a string-by-string tuning routine. The video covers how to tune up to each note, why tuning up (not down) is recommended, muting between strings with a rest-stroke thumb, and how neck movement after changing string tension can require a second pass. It also acknowledges scenarios where tuning by ear is useful when strings are very out of tune, and points to alternative tuning methods and additional resources on his site.",Clip On Tuner; PolyTune Tuner; PolyTune Tuning; Snark Clip On Tuner; String Tuning Order; Tune Upward; Tuning By Ear; String Mute Tuning; String Muting During Tuning; Thumb Muting Tuning; Neck Movement Tuning; Alternative Tuning,"Multi-string tuning with PolyTune @ 00:01:00.508; Snark clip-on tuner usage @ 00:01:32.614; Always tune up to a note (do not tune down) @ 00:03:31.743; Tune by ear when strings are very out of tune @ 00:04:29.957; Rest-stroke thumb muting for single-string tuning @ 00:05:59.599; Muting strings between tuning steps @ 00:06:12.739; Double-tune after neck movement @ 00:06:31.169; Alternative tuning methods (pedal, apps, harmonica, piano, tuning to itself) @ 00:06:53.995; Start of string-by-string tuning (high E to low E) @ 00:01:44.000",6
XxICTF-NIZ8.youtube,Em to Am Focus: 3 Easy Songs for Beginners (JustinGuitar),"May 18, 2020",,"In this concise beginner lesson, JustinGuitar centers on using E minor (Em) and A minor (Am) chords for strumming practice. He emphasizes keeping a simple, consistent rhythm as the key to successful chord changes, then presents several songs that demonstrate Em/Am progressions. Examples include Sing by Ed Sheeran, Moves Like Jagger by Maroon 5, I Belong To You by Lenny Kravitz, and Use Me by Bill Withers. He also references practical practice aids like strumming patterns, the Beginner Song Course app, and guitaraoke play-along, and invites viewers to share their practice videos and engage with the community for feedback.",E Minor Chord; A Minor Chord; Em to Am Changes; Rhythm Timing Basics; Simple Strumming Patterns; Guitaraoke Play Along; Beginner Songbook App; Sing Song Practice; Moves Like Jagger; I Belong To You; Use Me Song; Songbook Resources; Community Sharing,Em to Am chord-change drill (beginner-friendly) @ 00:00:03; Rhythm-focused strumming with a single pattern @ 00:00:26; Guitaraoke play-along as practice method @ 00:01:18; Use of Beginner Song Course app for song access @ 00:01:21; Song examples using Em/Am for practice @ 00:00:15,3
ZulHB_cW5IA.youtube,Intro and Course Features of JustinGuitar Beginner Course,"May 14, 2020",,"This opening video presents Justin Sandercoe welcoming learners to the JustinGuitar Beginner Course, emphasizing that the course is free, structured into individual lessons, and suitable for acoustic or electric guitarists. It introduces unique tooling and resources designed to support practice and progression, including the My Practice Assistant for building customized routines and tracking progress, a left-handed practice journey showcased via the Nitsuj series, an editable practice-time system, and a companion Beginner Song Course app with hundreds of backing tracks. The video also highlights play-along videos as an accessible alternative to the app, and closes with requests for donations to sustain free access and ongoing improvements.",Beginner Guitar Course; Course Features; Acoustic Electric Coverage; Nitsuj Journey; My Practice Assistant; User Dashboard; Lesson Timing; Beginner Course App; Rhythm Backing Tracks; Song Backing Tracks; Play-Along Videos; Song-Based Learning; Donation Model; App Accessibility,Practice scheduling and progress tracking with My Practice Assistant @ 00:50.420; Left-handed practice journey demonstrated via the Nitsuj series @ 00:42.532; Editable practice items and customizable timing for lessons @ 01:04.618; Beginner Song Course app for iOS/Android @ 01:19.078; Backing tracks designed for beginner rhythm and strumming @ 01:32.208; Play-along videos as an alternative to the app @ 01:50.383; Donation request to support free access and ongoing improvement @ 01:59.623,3
_QCt3UBTS1Y.youtube,"JustinGuitar Beginner Course Grade 1 Introduction — Lesson Structure, Fundamentals, and Practice Routine","May 11, 2020",,"This 1:15-long opening video from JustinGuitar introduces the Beginner Guitar Course Grade 1 by explaining that lessons are structured like private sessions, and that the first lesson covers essential fundamentals beyond technique (reading chord boxes, holding the guitar, and how to hold picks). It also outlines a full daily practice routine and notes a left-handed learning option in the Nitsuj series. Because remote learning precludes in-person tuning, Justin instructs that students must learn to tune their guitar themselves, with tuning addressed in the next lesson. ",Course Pacing; Chord Box Reading; Guitar Holding Position; Picking Grip Basics; Practice Routine Overview; Daily Practice Duration; Nitsuj Series; Remote Self Tuning; Goals and Ambitions; Lesson Expectations,Reading chord boxes (fundamentals) @ 00:00:21; Guitar holding position @ 00:00:24; Holding picks (basic grip) @ 00:00:24; Full practice routine overview and daily duration guidance @ 00:00:32; Left-handed learning path (Nitsuj series) @ 00:00:41; Self-tuning guidance for remote learning @ 00:01:04,3
bKOmcPTHYpA.youtube,"6/8 Strumming Pattern with Missing Beats (1, 2 and 3, 4, 5 and 6) – JustinGuitar","May 26, 2020",,"In this JustinGuitar lesson, the instructor introduces a concrete 6/8 strumming pattern by first establishing the feel of 6/8 with a down-strum on every beat and an accent on beats 1 and 4. He then demonstrates a distinctive variation that omits beats 2 and 5, resulting in the counting 1, 2 and 3, 4, 5 and 6 (and the alternates shown for 1, 2 and 3, 4, 5 and 6). The hand continues moving even when a beat is skipped, and the pattern is rendered as Down, Up, Down, Down, Up, Down, with an optional extra upstroke after beat 6 to extend the groove. The video emphasizes slow, deliberate practice, maintaining continuous motion, and gradually increasing tempo, with encouragement to apply the pattern to 6/8 songs and to experiment freely within the rhythm framework.",6/8 Time Basics; 6/8 Down Strums; 6/8 Accent Pattern; 6/8 Count 1 to 6; Missing Beat Pattern; 6/8 Missing Beats; Continuous 6/8 Strumming; 6 8 Missing Beat Pattern; Optional Upstroke; Tempo Ramping Practice; 6/8 Song Application; 6/8 Pattern Play,"6/8 rhythm with missing beats 2 and 5 (counting: 1, 2 and 3, 4, 5 and 6) @ 00:00:59.729; Maintain continuous strumming while omitting beats; pattern: Down, Up, Down, Down, Up, Down @ 00:01:28.505; Add a trailing upstroke after beat 6 for extension @ 00:02:48.159; Accent pattern and basic 6/8 counting (1 and 4 emphasis; 6/8 cycle) @ 00:00:30.997",3
bqUdZdhHGVI.youtube,Interval Ear Training for Beginners: Getting Started with Ear Training in JustinGuitar,"May 28, 2020",,"JustinGuitar’s ear-training video introduces beginners to Interval Ear Training as a standalone, beginner-friendly module. It explains why ear training matters for musicianship, outlines how interval awareness strengthens listening and helps singing, and describes a practical path into the module (starting with recognizing simple intervals, using familiar melodies to anchor the sound, and attempting basic tests to track progress). The presenter emphasizes that ear training is optional, but beneficial for overall musicianship, and notes that even some professional players excel without formal ear training or music theory. The video also frames interval work as a training gym for the ear and previews how later steps in the course build toward singing in tune and identifying melodies or chords on the guitar.",Interval Training; Pitch Distance; Perfect Fourth Ear Training; Major Third Recognition; Interval Singing Practice; Interval Cue Training; Doo Doo Interval Cue; Interval Song Anchors; Ear Vs Practice; Ear Training Fitness; Course Structure; Interval Ear Training; Ear Training Scoring; Progress Tracking; Early Ear Training; Ear Training Value,"Interval Ear Training (conceptual introduction) @ 00:53; Perfect Fourth recognition via example @ 00:56; Songs as interval anchors (Wedding March, Funeral March, Auld Lang Syne) @ 02:23; First exercises: 4th and 5th intervals @ 04:36; Testing and progress feedback in ear training module @ 04:42",5
c5pipuvb-EM.youtube,"Angle, Grip, and Forearm Mechanics for Beginner Strumming (Acoustic vs Electric)","May 11, 2020",,"This lesson presents beginner strumming mechanics with a focus on relaxed forearm motion, arm placement on the guitar, and pick handling for both acoustic and electric guitars. It emphasizes keeping the arm resting on the guitar to reduce shoulder tension, driving strumming from the forearm rather than the wrist, maintaining a near-parallel hand to the strings, and using a loosely held, thin pick. The instructor then contrasts acoustic and electric setups, noting differences in rest support and comfort, and closes with guidance on adapting mechanics to individual anatomy and instrument size. Practical tips include adjusting pick angle (a slight downward tilt from the thumb), minimizing tension to avoid a harsh sound, and progressive use of thicker picks as control and volume improve.",forearm-driven strumming; Forearm Alignment; Acoustic Arm Placement; Relaxed Guitar Posture; Arm Support; Pick Contact Angle; String Angle Pick; Pick Tilt Alignment; Pick Glide Adjustment; Pick Grip Relaxation; Thin Pick Choice; Pick Thickness Progression; Forearm Strumming; Forearm Strumming Mechanics; Electric Guitar Setup; Posture Fit Considerations; Strumming Adaptation; Beginner Practice Guidance,Forearm-driven strumming with elbow-to-thumb straight line @ 00:01:29; Thumb-side pick contact with a slight downward angle to strings (20–30 degrees) @ 00:02:55; Thumb knuckle micro-adjustment to optimize pick glide @ 00:03:10; Use of very thin picks for forgiveness and easy grip @ 00:05:50; Maintaining a relaxed grip to prevent jerky motion and string catching @ 00:04:00; Electric guitar forearm stability without a rest (contrast to acoustic) @ 00:06:44,6
d9YRzCF5A9M.youtube,Stopping Between Chord Changes? Here's How To Fix It!,"May 26, 2020",,"In this JustinGuitar lesson, the core message is to avoid stopping the rhythm when changing chords, a habit that makes mistakes obvious to listeners. The instructor explains that “forcing the changes” to happen on the beat—while keeping the strumming continuous—preserves the groove and makes errors less noticeable. He demonstrates how rhythm can vanish when you stop, and advocates practicing with a metronome, drum grooves, or backing tracks to build solid timing. A structured practice approach is offered, including a one-minute-changes drill to push speed, the use of play-along songs (via the beginner song course app) for real-world feel, and tools like the JustinGuitar Time Trainer. The takeaway is that rhythm drives music, beat-one alignment is essential, and consistent tempo will improve chord-change speed over time.",On Beat Changes; Steady Rhythm; Continuous Strumming Flow; Solid Beat One; Timing Metronome Practice; Groove Backing Tracks; Beginner App Play-Alongs; One-minute changes drill; Pressure Practice; Music Drives Rhythm; Time Trainer; Timing Practice Strategy,Force chord changes to occur on the beat @ 00:00:03; Maintain continuous strumming to avoid rhythm stops @ 00:01:12; Metronome and backing track practice to enforce timing @ 00:01:34; One-minute changes drill to speed up changes @ 00:02:36; Applying 'pressure' to fast chord changes @ 00:02:47; Beat-one solid chord during practice @ 00:04:31; Use play-along songs and backing tracks for rhythm practice @ 00:01:34; Rhythm-first approach: rhythm drives music @ 00:03:28; Time Trainer/metronome tool recommended @ 00:04:02,3
f18EV2dr008.youtube,"C Major Chord Essentials: Fretting, Muting, and Relaxed Technique (JustinGuitar)","May 20, 2020",,"This video educates beginning guitarists on forming the C major chord with an emphasis on accurate finger placement, muting the low string, and maintaining a relaxed fretting posture. The instructor walks through the proper fretting order (index on the 2nd string 1st fret, middle on the 4th string 2nd fret, ring on the 5th string 3rd fret), then addresses common challenges such as muting the thickest string, avoiding string buzz, and ensuring the 4th string rings clearly. Additional guidance covers finger-angle, the tip-focused contact of the fretting fingers, minimal hand gap, and the importance of a relaxed arm and shoulder to accommodate individual hand shapes. The video also outlines a practical approach to practicing chord changes (e.g., maintaining a hand-off and re-landing the fingers) and foreshadows future transitions to chords like G and D.",C Major Shape; C Chord Fingering; C Chord Placement; C Chord Position; C Chord Angle; Low E String Muting; Third Finger Tip Mute; 5th String Muting; Fourth String Ringing; Third String Buzz Control; Tip Placement; First Finger Gap; Second String Alignment; Strumming vs Picking; Relaxed Chord Technique; Finger Angle; Comfortable Fretting Posture; Finger Landing Sequence; String Check; Future Practice Targets; Beginner Progress Pace,C major fingering: 1st finger on 2nd string 1st fret; 2nd finger on 4th string 2nd fret; 3rd finger on 5th string 3rd fret @ 00:16:00; Muting the 6th string with the 3rd finger tip while fretting the rest @ 01:26:00; 3rd finger height adjustment to mute 5th string and clear 4th string @ 02:04:00; Relaxed fretting posture and angled finger contact to reduce wrist tension @ 04:05:00; 1st finger tip alignment and maintaining a small beginner gap behind the hand @ 03:15:00,6
gI8iH5Mg7LQ.youtube,"JustinGuitar Lesson 2: Practice Routine (Chords, Anchor Finger, and Song Practice)","June 21, 2021",,"In JustinGuitar’s Lesson 2: Practice Routine, Justin walks through a structured 20-minute beginner-friendly practice sequence designed to build chord accuracy, finger independence, and timing. The plan emphasizes four practice sessions per week, cautions about finger pain and overdoing it, and then steps through a chord-focused drill (E, A, and D chords) before a dedicated anchor-finger exercise that cycles through chord shapes. The routine includes short, timed drills on each chord, a pattern-based transition exercise, and a riff-focused segment (Peter Gunn theme) to develop picking and finger agility. A 10-minute song practice follows, prioritizing songs the student enjoys (notably Three Little Birds) and, for now, avoiding capo; tempo and rhythm targets are discussed, including keeping a steady rhythm with foot tapping and aiming for roughly 30 chord changes per minute in early stages. The module ends with guidance on when to progress, the importance of memorizing chords before moving on, and pointers to practice-along resources and the website for further materials and updates.",Weekly Practice Schedule; Beginner Pain Caution; E Major Drill; A Major One Minute Drill; D One Minute Drill; Anchor Finger Cycle; Transitional Chord Practice; Chord Change Sessions; E A D Memorization; Peter Gunn Practice; Tension Management; Ten Minute Practice; Lesson 2 Capo Guidance; Practice Resources; 30 Changes Target; Foot Tap Practice; Lesson Readiness,"E major chord two-minute drill (chord setup and dead-note check) @ 00:00:53; A chord practice (one minute) and D chord practice (one minute) @ 00:01:08; Anchor finger exercise with E-A-E-D-A-D six-chord cycle @ 00:01:50; Three one-minute chord-change drills (A-D, A-E, D-E) @ 00:02:55; Peter Gunn riff practice with backing track @ 00:03:44; Song practice with Three Little Birds and backing resources @ 00:04:42; Tempo and rhythm training with foot-tap and timekeeping @ 00:05:29",12
i0G69vCTv4s.youtube,Two-Finger G Chord for Beginners (HACKED!): A JustinGuitar Demonstration,"May 25, 2020",,"In this beginner-focused guitar lesson, JustinGuitar demonstrates a simplified G chord that uses only two fingers, designed to be easier for novices than the traditional three-finger shape. The core setup places the 2nd finger on the 3rd fret of the low E (thick) string, which also conveniently mutes the 5th string, while the 4th, 3rd strings remain open and the 3rd finger frets the 3rd fret of the high E string. A comparison to the standard traditional G—where the 1st finger lands on the 2nd fret of the 5th string—is offered, with an emphasis that the traditional voicing can sound muddy and complicate chord changes in common progressions. The video emphasizes muting technique, finger placement, and tone, and presents a practical practice exercise called “Chord Perfect” to ensure the 5th string stays muted. The host suggests learning the two-finger version first and returning to the traditional shape later if needed, noting smoother transitions especially when moving from C or D chords. This analysis captures the instructional steps, tone considerations, and practical practice guidance described in the transcript.",G Chord; Two Finger G; G Chord Muting; G Chord Fingering; Open D String; Open G String; Open B String; G Chord Placement; Traditional G Fingering; Crisp Tone Control; Two Finger G Transition; G to D Transition; Beginner Chord Changes; Chord Perfect Practice; Finger Angle Muting; B String Muting; G Chord Voicing; G Chord Notes,Two-finger G chord voicing (no 1st finger) @ 00:00:54; Muting the 5th string with the 2nd finger on the 3rd fret low E @ 00:01:00; Traditional G with 1st finger on 5th string 2nd fret @ 00:01:58; Tone comparison: two-finger G vs traditional G (crisp vs muddy) @ 00:02:15; Chord Perfect practice: muting 5th string while sounding notes @ 00:04:16; G–C–D transition ease with two-finger G @ 00:03:02,5
j-ljksb6oIY.youtube,How to Strum a Guitar WITHOUT a Pick,"March 22, 2019",,"JustinGuitar’s beginner-to-intermediate guide explores strumming on guitar without a pick, focusing on finger-style options, tonal variation, and practical patterns. The lesson covers why players might avoid a pick, contrasts fleshy-thumb tones with nail tones, and methodically demonstrates several approaches using the thumb or the first finger (alone or combined), including how to angle the hand to avoid strings catching, how much arm versus finger motion to use, and how to blend thumb and finger techniques for different song needs. It presents common patterns such as bass-notes on beats 1 and 3 with a down/up strum on 2 and 4, backbeat feel, and the concept of mixing strumming with fingerstyle to add melody and rhythm. The video emphasizes comfort, musical context, and the idea that there isn’t a single “right” method, encouraging self-observation, experimentation, and tailoring technique to the song and player level (with a nod toward more advanced, percussive fingerstyle later in the journey).",Pickless Strumming; Thumb Strum Tone; Thumb Hook Avoidance; Thumb-Up Strumming; Fingerstrumming Motion; Thumb Nail Dynamics; Nail Down Strumming; Avoid String Hooking; Pickless Grip; Thumb Finger Bass Pattern; Finger Backbeat Strum; Fingerstyle Strumming; Self Observation Picking; Pickless Song Strumming; Finger Pick Tone; Pickless Strumming Feel; Fingerstyle Approaches,"Thumb strumming with fleshy part for tone @ 01:47:00; Thumb up-strum angle to avoid hooking under strings @ 02:21:00; Thumb nail vs flesh dynamics for tone on thumb @ 03:56:00; First finger strumming: nail down, flesh up @ 07:52:00; Holding a pick-like grip with the first finger @ 10:00:00; Bass-note core pattern: thumb on beats 1 & 3; first finger on 2 & 4 @ 12:36:00; Mixing fingerstyle into strumming for texture @ 14:28:00; Self-observation and experiment-focused practice @ 15:14:00",7
k3PM4Qc0N-s.youtube,"Beginner Open-Chord Songs: Eleanor Rigby, Get Lucky, and Pearl Jam","May 25, 2020",,"In this JustinGuitar video, the instructor curates beginner-friendly songs that align with the course’s open-chord focus, emphasizing C and Em while noting that G will be introduced in the next lesson. He highlights Eleanor Rigby as a first choice using C and Em, with a nod to interesting chord changes during barre sections and the flexibility to vary strumming patterns. He also covers Get Lucky by Daft Punk as a simplified, repetitive strummed progression based on Am–C–Em–D, pointing out D as a common hurdle. A brief mention of Pearl Jam illustrates how some favorites fit the course via chords already taught, specifically using C but not G. Viewers are encouraged to pick one song or rotate among several, and to check a website-listed set of recommended songs. Overall, the video emphasizes chord familiarity, careful changes, and practical strumming across recognizable tunes.",C Chord Practice; Em Chord; Upcoming G Chord; Barre Chords; Eleanor Rigby; C Em Progression; Strumming Patterns; Simplified Strumming; Get Lucky; A Minor Songs; C Chord Songs; E Minor Songs; D Chord; Pearl Jam Songs; Course Chords; Song Rotation Strategy; Recommended Songs,Simplified strumming pattern for Get Lucky @ 00:01:31; Am–C–Em–D chord progression for Get Lucky @ 00:01:38; Eleanor Rigby: C and Em with barre-change awareness @ 00:00:50; Barre-chord awareness during Eleanor Rigby @ 00:01:00; Pearl Jam chord usage: relies on course chords without G @ 00:02:04,4
kLYT2B8gyzQ.youtube,Struggling With Rhythm? Try my NEW Guitar App! :),"September 2, 2021",,"In this JustinGuitar video, the instructor introduces his Lessons and Songs app as a companion to the beginner course, highlighting features designed to accelerate progress: a free built-in tuner, a large library of playalong tracks (over 600 songs), and a structured learning path with song recommendations aligned to Grade 1 and Grade 2 material. The core instructional emphasis is rhythm training through continuous backing tracks to prevent bad habits like stopping between chords, thereby improving both chord changes and timing. The video also shows practical app usage—how to navigate the learning path, use the practice assistant to plan practice duration, filter songs, and operate playback controls (swipe to slow, scrub forward/backward). It previews upcoming features (website-app syncing, simpler MIDI-based backing tracks, and more guidance) and reinforces the app’s credibility with positive reviews from App Store/Google Play. A practical takeaway is that the app is presented as a real-time practice partner that complements the course to reinforce rhythm, consistency, and progress tracking.",Built In Tuner; Backing Tracks; Song Library; App Song Alignment; Continuous Playback Practice; Continuous Rhythm Practice; chord-changing practice; Learning Path Guide; What/for Practice Assistant; Song Discovery Filters; Tempo Swipe Down; Playback Scrubbing; Cross Device Syncing; MIDI Backing Tracks; Website App Integration; App Platform Support; User Reviews,"Built-in tuner described as a core, free feature @ 00:00:23; Playalong/backing tracks aligned with course content @ 00:00:31; Large library of songs (600+) for practice @ 00:00:54; Rhythm training by avoiding pauses between chords @ 00:01:34; Back-to-back rhythm practice with continuous playback @ 00:02:09; Upcoming cross-platform app/website sync @ 00:03:33; Introduction of MIDI-based simplified tracks (v2 concept) @ 00:03:56; Gesture-based playback controls (swipe to slow, scrub) @ 00:04:44; Learn button guiding learning path @ 00:04:22; Practice Assistant specifying what/for how long to practice @ 00:04:29; Song filters for discovery @ 00:04:39",4
lRJ_d3PqPIQ.youtube,8 Essential Open Guitar Chords: Revision and Technique,"May 27, 2020",,"In this revision-focused lesson, JustinGuitar revisits eight essential open chords (D, A, E and their minor forms Am, Em, Dm, plus C and G), emphasizing solid fretting technique, tone, and muting accuracy. The talk highlights fingertip placement, keeping fretting close to the frets, and avoiding muting unwanted strings—especially the thicker and thinnest strings across chords. Practical tips include starting downstrokes from specific strings to avoid unwanted notes, and keeping the thumb behind the fretboard during early practice. The video also discusses common beginner pitfalls (such as the third finger muting the thinner string on D, or muting the thinnest string on A) and notes the learning curve of D minor. A recurring theme is the strategic practice approach—focusing on the chords that feel hardest and using the linked chord lessons to reinforce accuracy—culminating in the “Chord Perfect Practice” routine to raise overall consistency across all eight chords.",D Fingertip Technique; D Chord Muting; D Chord String Target; A Major Finger Position; A Chord Bass String; E Major Fingering; E Chord Thumb Position; A Minor String Muting; E Minor Open Shape; D Minor Little Finger; C Major Fingertips; Two Finger G Chord; G Major Variant; Progressive Chord Practice; Revision Progress Check,D chord finger placement using fingertips; avoid muting the 3rd string @ 00:00:26; D chord muting awareness: avoid playing the thickest strings @ 00:01:43; A chord fingering with close-to-fret fingers @ 00:02:05; Starting downstrokes from the 5th string on A chord @ 00:02:29; E chord fingering using fingertips @ 00:03:45; Keep the thumb behind the fretboard for E chord @ 00:04:12; C chord finger angle and fingertip muting @ 00:05:14; G chord variant without the 1st finger and muting the 5th string with the 2nd finger @ 00:05:47; D minor technique: use little finger and note its difficulty @ 00:05:03; Chord Perfect Practice: prioritize hardest chords and tailored practice @ 00:06:34,10
lqcd3jVysXY.youtube,E minor chord (Em) from E major — left-hand lift and third-string emphasis,"May 18, 2020",,"This short JustinGuitar lesson demonstrates forming the E minor chord by lifting the index finger off the G string (the open G string marks the minor quality when the other fingers hold the E major shape). It emphasizes a common muting issue: if the third finger (ring finger) settles too flat, it can mute the G string and obscure whether the chord sounds major or minor. The instructor stresses keeping the index finger’s contact with the G string on the tip, so the G string can ring clearly, and notes that the critical cue for the Em sound is the ringing of the third string during any strum. The video then guides a quick practice check: when strumming, ensure the third string rings out rather than relying on a full six-string strum, reinforcing a practical approach to distinguishing E major vs. E minor by ear and finger placement during basic chord work.",E Major Shape; E Minor From E Major; Em Lift Technique; Tip-Focused Placement; G String Muting Risk; G String Chord Quality; G String Emphasis; G String Resonance; Open Chord Muting,Transform E major to E minor by lifting the index finger @ 00:00:15; Muting troubleshooting: keep the G string from being muted by finger placement @ 00:01:02; G-string focus during strum to verify Em quality @ 00:01:31,3
mAgc7hr44WM.youtube,One Minute Changes: Speed up A–D chord changes,"May 11, 2020",,"The video introduces the One Minute Changes exercise, a speed-focused drill that alternates between two chords (A and D) for one minute to build faster, smoother chord changes. It emphasizes anchoring a finger, tolerating some inaccuracy early on, and using a timer while counting each change aloud to quantify progress. The instructor differentiates One Minute Changes from Chord Perfect Practice (speed vs. tonal accuracy) and suggests practical targets: around 30 changes per minute as a pass threshold and 60 changes per minute as a long-term goal, with the expectation that some chord changes will be harder than others. The video also promotes supplementary tools (a practice routine generator and a One Minute Changes counter app) and references left-handed practice (Nitsuj lessons) as a relatable starting point for beginners. Viewers are encouraged to log progress and discuss results in the comments.",Fast Change Drill; A to D Drill; Anchor Finger Technique; Timer Based Practice; Counting Change Timing; Chord Change Flow; 60 Changes Goal; Change Speed Threshold; Chord One Minute Changes; Nitsuj Practice; Practice Routine Generator; One Minute Counter App; Practice Session Tracking; Early Finger Pain; A D Chords,"One Minute Changes (speed-focused chord changes between two chords) @ 00:00:00; Chords used: A major to D major @ 00:01:39; Anchor finger usage for chord changes @ 00:01:48; Counting changes aloud while timing (start timer, count each change) @ 00:03:02; Chord Flow/Pulse between changes (aim for a steady rhythm) @ 00:03:50; 60 changes per minute as long-term target @ 00:04:03; 30 changes per minute as pass-grade target @ 00:04:21; Chord Perfect Practice vs One Minute Changes (distinct goals) @ 00:02:16; Left-handed practice reference (Nitsuj lessons) as beginner guidance @ 00:02:50; Practice routine tools: site routine generator and One Minute Changes counter app @ 00:01:20",3
mB54nIZ-CVs.youtube,"Music Theory for Guitarists: Practical, Fun and Fast (JustinGuitar)","May 28, 2020",,"JustinGuitar argues that music theory is a practical, beginner-accessible tool for guitarists that serves as a shortcut to faster, better music-making. He contrasts theory’s practical utility with traditional classroom approaches, emphasizes chord manipulation from a single grip, and explains how understanding chords within a key accelerates learning and improvisation. He links ear training with theory for stronger results, introduces Sus chords as a theoretical substitute, and covers basics like notes, sharps/flats, and the major scale. The video also notes that Grades 1–2 are free as an entry point to his paid Music Theory Course and encourages songwriting once playing is possible, while acknowledging that theory isn’t mandatory for everyone.",Major Scale Construction; Single Grip Shifts; Key Chord Progressions; Sus Chord Substitution; Notes and Sharps Flats; Major Scale Improvisation; Ear Training Synergy; Basic Chord Songwriting; Theory Accessibility; Fast Learning Strategies; Campfire Playing; Grade 1 Access,Chord manipulation from a single grip to derive other chords @ 00:01:14.675; Using chords in a key to predict likely chords and progressions @ 00:01:36.654; Ear training and theory synergy as a learning accelerator @ 01:52:427; Sus chords substitution explained by theory (replacing major/minor with Sus) @ 00:02:10.005; Major scale foundations enabling beginner improvisation @ 00:02:40.598; Songwriting from basic chord knowledge; practical approach @ 00:02:59.489; Course entry point: free Grades 1-2 with paid content thereafter @ 00:03:50.736,3
