video,title,date,location,summary,topics,featured_techniques,section_count
T_QJf3TKvLM.youtube,How to Repair a Kitchen Sink Drain Trap — This Old House (analysis),"July 13, 2014","Georgia, USA","This This Old House tutorial examines diagnosing and correcting a kitchen sink drainage arrangement that used three traps feeding two basins and a dishwasher. The host plans a single-trap configuration, caps unused branches, and adds a cleanout for future maintenance. The video then reinstalls the garbage disposal to define pipe lengths, taps the dishwasher into the disposal using the built-in knockout, and fabricates a new waste line with PVC fittings and clamps. Finally, the assembly is leak-tested to confirm proper drainage flow and seal integrity.",Kitchen Sink Trap; Trap Water Seal; Multi-Trap Configuration; Single-Trap Conversion; Branch Plugging; Cleanout Installation; Garbage Disposal Repair; Dishwasher Discharge; Disposer Knockout Plate; Branch Tee Fitting; PVC Measure and Cut; PVC Solvent Cement; Fit Marking Technique; Trap Arm Drop; Drain Pitch; Hose Clamp; Leak Testing; Pipe Interior Gluing; Measure Twice Cut Once,"Consolidating multiple kitchen sink traps into a single trap @ 00:01:00; Installing a cleanout and capping unused branches for future maintenance @ 01:28; Reinstalling and aligning the garbage disposal to determine pipe lengths @ 01:46; Using a disposer knockout plate for the dishwasher connection @ 02:13; Adding a T-fitting to link a second sink @ 02:35; Measuring, marking, and cutting PVC for precise fit @ 02:53; Applying PVC primer and cement to fittings and pipe @ 01:39; Testing for leaks after assembly with water @ 04:22; Securing dishwasher discharge hose with a stainless steel clamp @ 04:13",7
TiWi2MBUhz8.youtube,Citric‑Acid Based Whole-House Water Conditioner Install: A Salt‑Free Alternative Demonstrated,"October 8, 2017",,"This Old House demonstrates replacing a conventional salt‑based water softener with a two‑chamber, citric‑acid‑based whole‑house conditioner. The video contrasts hard water symptoms, explains resin brine technologies, and then walks through the design of a two‑stage conditioner: a carbon filtration stage to improve taste/odor, followed by a citric acid cartridge that encapsulates calcium and magnesium to keep them in solution and avoid pipe scaling. The host shows removal of an old unit, mounting the new system, routing copper plumbing with flux and solder, installing cartridges with directional arrows, and a maintenance routine (cartridge changes about every six months). The segment also highlights environmental considerations, noting reduced salt use and potential benefits to sewage treatment, and ends with observed performance improvements and ongoing questions from viewers.",Fixture Buildup Symptoms; Water Hardness Minerals; Salt Based Softener; Salt Usage; Dual Tank Conditioning; Carbon Filtration Stage; Preconditioning Filtration; Citric Acid Cartridge; Mineral Encapsulation; Cartridge Orientation; Citric Acid Filter; Water Conditioner Install; Copper Solder Joints; Cartridge Installation; Cartridge Replacement Schedule; Service Relief Procedures; Shower Head Descaling; Salt Load Reduction; Retrofit User Feedback,Granulated Activated Carbon filtration (GAC) stage @ 02:24:959; Citric acid cartridge encapsulation of minerals @ 03:01:519; Two-chamber whole-house conditioner concept (filter + conditioner) @ 02:18:640; Copper piping installation with flux and solder @ 04:56:160; System bypass and service shutoff during installation @ 04:04:959; Maintenance scheduling and cartridge replacement @ 05:56:800,7
TpmNDrBHcno.youtube,How to Snake a Clogged Drain with a Drum Auger (Snake) - This Old House,"August 13, 2018",,"The video demonstrates clearing a bathtub/shower drain using a drum auger (drain snake) rather than harsh chemical cleaners. It explains why chemical cleaners can be damaging, identifies common clog culprits (notably hair), and walks through the steps of removing the strainer, feeding the auger, locking and twisting to advance the cable, and checking the drain for clearance. The host also covers tub installations with overflows and explains why the snake must be routed through the overflow and the trap to avoid getting stuck, underscoring a practical, money-saving homeowners’ method for addressing drains safely.",Drum Auger; Drain Snake; Hair Clog; Tub Shower Drain; Strainer Removal; Auger Feeding Technique; Twist Method; Overflow Routing; Drain Trap Layout; chemical drain cleaners risks; Plumbing Toolbox,"Use of a drum auger (drain snake) to clear a bathroom drain @ 00:39:760; Feeding, locking, and twisting the auger to advance the cable @ 01:17:280; Routing the snake through the tub overflow for overflow-equipped tubs @ 01:47:680",6
UPwKs00bw5Y.youtube,Replacing a Pedestal Sink Pop-Up Assembly (This Old House),"December 23, 2014",,"This Old House guides a practical replacement of a pedestal sink pop-up assembly. The video identifies the worn component as the entire pop-up unit housed in the pedestal, then walks through shutting off the water, disconnecting the hot and cold lines, and detaching the drain before removing the pedestal. It then covers disassembling the old pop-up to pass it through the sink, preparing and installing the new unit with plumber’s putty, threading and tightening the connections from beneath the sink, and finally aligning the popup rod with its linkage and restoring water to test the operation. The finish includes a note on how the new stopper reassembles to allow through-sink installation and a brief assessment of the result.""",Pedestal Sink; Pop-Up Drain Assembly; Pop-Up Stopper Overview; Drain Trap; Hot Water Shutoff; Cold Water Shutoff; Adjustable Wrench; Pliers Technique; Plumber Putty; Through Sink Install; Top Down Installation; Underside Nut; Popup Rod Linkage; Pop-Up Water Test; Nut Sealing,Disassemble popup stopper to pass through sink (top/bottom options) @ 00:01:50; Shut off water and disconnect supply with 5/8 inch wrench while bracing the valve @ 00:00:39; Tighten underside nut to form watertight seal @ 00:03:28; Apply plumber’s putty under the connection @ 00:02:46; Align popup rod with linkage during tightening @ 00:03:52,7
VDLP3d41RXk.youtube,GPS-Enabled Smart Thermostat Installation Demonstration (This Old House),"March 13, 2019",Basement (probable utility room),"This This Old House segment demonstrates upgrading a traditional manual boiler thermostat to a GPS-enabled smart thermostat that uses geolocation to adjust heating automatically as occupants come and go. The video frames the evolution of thermostats—from simple dial units to clock-programmable models to internet-connected devices—then provides a hands-on replacement: safely removing an old mercury thermostat, wiring the new unit’s R and W terminals, mounting the base plate, and configuring the accompanying app to communicate with the heating system and use location data for automatic temperature control. The content emphasizes energy-savings benefits of setback when away and covers practical installation steps, including safety and compatibility considerations for a typical gas-fired boiler with radiators.",GPS Thermostat Control; Boiler Radiator System; Thermostat Wiring; Mercury Thermostat Disposal; Wall-mounting a thermostat; Thermostat Mounting; Thermostat Wiring Labels; Smart Thermostat App; Smart Thermostat Evolution; Occupancy Setback Savings; App Override Features; Thermostat Wiring Colors; Temperature Sensing Collar; Five Wire HVAC; Power-Off Installation; Smart Thermostat Mounting,Geolocation-based automatic control of a thermostat @ 00:02:15; Wiring a heating-only thermostat (R and W terminals) @ 00:04:33; Mercury thermostat removal and disposal precautions @ 00:02:50; Mounting and leveling a thermostat base plate @ 00:04:12; App-based configuration and remote control @ 00:05:30,4
VJQ7-KNQKmo.youtube,"How to Fix a Wobbly Toilet (This Old House) — WOBBLE DIAGNOSIS, FLOOR SETTLEMENT, AND LEVELING WITH SHIMS","January 14, 2018",,"In this hands-on repair episode, the host investigates a toilet wobble that worsened after a temporary fix. The investigation reveals that the wobble is not caused by the wax seal alone, but by a floor that has settled, which allows the closet flange to sit out of level. After pulling the toilet, inspecting the flange, and confirming the floor’s movement, the installer re-seats the toilet using shims to fill the gap, replaces the closet bolts with lock-washer hardware, and uses a foam gasket with a base cap to create a stable seating surface. The reinstall is carried out with careful, even tightening and bolt trimming, then tested for solid connectivity and proper seal. The video also mentions alternative approaches (floor sistering or base material replacement) as bigger jobs that would be more involved, while noting that this shim-and-gasket solution provides a functional, lower-cost fix. ",Toilet Wobble Diagnosis; Toilet Water Management; Toilet Reinstallation; Closet Bolts Washers; Wax Ring Inspection; Flange Inspection; Floor Leveling; Toilet Shim Leveling; Plastic Ribbed Shims; Foam Gasket Choice; Toilet Base Cap Washer; Nut Tightening Torque; Bolt Trimming; Laser Level Shimming; Caulk Putty Finish; Floor Sistering; Missing Hardware ID,Identifying wobble cause: flange vs. floor settlement @ 00:02:00; Removing the toilet and inspecting the wax seal @ 00:02:10; Using shims to level a toilet on an uneven floor @ 00:04:21; Installing lock-washer closet bolts @ 00:03:16; Replacing wax ring with foam gasket for better deformability @ 00:03:45; Using a base cap to distribute load on the toilet bolts @ 00:05:02; Cutting bolts flush with a mini hacksaw @ 00:05:58; Leveling the toilet with a spirit/laser level (conceptual reference) @ 00:04:51,5
VzFYO3BpYdE.youtube,Ice Maker Supply Line: Replacing Saddle Valve with a Soldered Copper Connection,"May 14, 2018",Under the refrigerator area (behind appliance),"This Old House presents a practical replacement of a risky saddle valve with a proper soldered copper ice-maker supply line. The host explains why saddle valves are undesirable, locates the water supply behind the fridge, runs a copper line through a drilled path, and installs a 3/4-inch tee with a 1/2-inch branch and a shut-off valve. A copper line is chosen for durability, a fishing method is used to pull the line into place, and a compression connection with a ferrule and nut is demonstrated to create a watertight seal. The video concludes with turning the water back on and testing the ice-maker, including notes about the first few batches of ice needing to run through the system cleaner.",Saddle Valve Drawbacks; Icemaker Water Supply; Copper Tubing Prep; Polyethylene vs Copper; Appliance Supply Routing; Joist and Wall Drilling; Tee Fitting Branch; Shutoff Valve Install; Nut Ferrule Fittings; Ferrule Nut Mechanics; Tubing Slack; Water Quality Testing,"Saddle valve critique and replacement with soldered copper connection @ 00:00:32; Locating supply behind fridge using feeler bits to determine drill path @ 00:01:40; Fishing line method to pull copper tubing behind appliance @ 00:03:00; Compression fitting explanation (nut and ferrule) for watertight copper connections @ 00:04:30; Installing a 3/4"" tee with 1/2"" branch and shut-off valve for a fridge ice-maker @ 00:03:54; Testing water and ice output after install @ 00:05:45",5
WSk4L21-kv8.youtube,"Repairing a Rocking Toilet: Flange Security, Wax Seal, and Shim Techniques","December 14, 2018",,"The video explains why a toilet rocks and how to fix it by first securing the toilet flange to a solid floor with non-ferrous fasteners, ensuring the wax seal remains properly seated, and addressing uneven floors or water leaks with shimming. It emphasizes that the toilet must sit flat and be properly anchored to prevent stress on the seal and piping, and it presents practical shim options—plastic shims or non-rusting spacers (even coins) when traditional shims aren’t available—while advising to trim shims so they stay hidden and to avoid rust-prone or wooden shims in wet areas. The overall goal is to stabilize the toilet to prevent leaks, sewer gas entry, and pipe movement.",Closet Bolts; Toilet Flange Repair; Non Ferrous Screws; Flange Attachment; Wax Seal; Wax Seal Considerations; Toilet Rocking; Floor Settlement; Plastic Shims; Toilet Shim Placement; Shim Trimming; Nonrusting Spacers; Coin Spacers; Rust Prevention; Wet-Area Wood Shims; Sewer Leak Diagnosis; Toilet Leveling,Securing the toilet flange to the subfloor with non-ferrous screws to prevent rocking @ 00:00:31; Evaluating and maintaining the wax seal (wax ring) to prevent leaks @ 00:00:50; Shim the toilet to compensate for floor irregularities @ 00:01:19; Use plastic shims and trim them flush under the toilet @ 00:01:26; Use non-rusting spacers or coins as a substitute for shims when needed @ 00:01:37; Avoid rust-prone or wooden shims in wet areas @ 00:01:45,4
Wqw7V0QbGFs.youtube,Understanding the Cycles of a Dishwasher (Ask This Old House),"May 7, 2017",,"This video tours the inner workings of a residential dishwasher and demonstrates a complete cycle, highlighting how the machine draws in hot water, uses a float switch to regulate fill, heats water with an electric element, and distributes it via bottom and upper wash arms. It explains how cycle length is controlled by the control settings (e.g., light versus heavy), and then walks through loading, detergent and drying-agent placement, pre-purge, multiple washes and rinses, and the final drying phase powered by a bottom heating element that vents warm air. Practical notes touch on keeping the bottom sump clear and the typical operating temperature (around 120°F) rather than crank-starting the home's water heater to a higher temperature. The result is a concise, inside-the-appliance look at what happens during a dishwasher cycle and how to optimize loading and cycle choices.",Dishwasher Basics; Dishwasher Cycle; Dishwasher Cycle Options; Dishwasher Pre Wash; Load Staging; Dishwasher Wash Arms; Upper Wash Arms; Float Switch; Dishwasher Inlet Valve; Dishwasher Cycle Basics; Dishwasher Heating Element; Dishwasher Drain; Rinse Cycle; Heated Air Drying; Detergent Placement; Rinse Aid; Dishwasher Hot Water Temperature; Dishwasher Pre Purge; Dishwasher Discharge Timing,Pre-purge and basin fill before washing @ 00:02:40; Float switch controls fill level @ 00:01:12; Bottom wash arm rotation and upper wash arm operation @ 00:01:36; Drying via lower heating element and heated air exhaust @ 00:03:47,4
Wzsr-B6MK_k.youtube,Hybrid Gas-Fired Water Heater Installation: Replacement and Test,"April 16, 2017",Residential basement (probable),"This Old House revisits a home water-heater retrofit focused on a gas-fired hybrid unit. The segment contrasts traditional tank-type heaters with European-style instantaneous options, recounts a prior hybrid install in the same home that initially delivered endless hot water and about 30% gas savings but later failed after noise and lack of service parts, and documents a replacement with a newer gas-fired hybrid heater featuring a built-in recirculation pump, a small reservoir, and a heat exchanger. The installation covers vent/exhaust routing, water supply and return connections, condensate handling, and a bottom-mounted mixing valve to ensure ample hot water in a high-demand bathroom. The team tests the system, demonstrates hot-water delivery, and discusses the importance of parts availability when adopting new technology.",Hybrid Gas Water Heater; Water Heater Types; Built In Recirculation Pump; Stainless Heat Exchanger; Water Heater Reservoir; Mixing Valve; Condensate Pump Line; Combustion Air Venting; Gas and Water Hookups; TPR Valve; Hybrid Water Heater Install; Serviceability and Parts; High Demand Hot Water,"Gas-fired hybrid water heater installation with integrated recirculation pump @ 00:02:54; Cutaway demonstration of heat exchanger and 3.5-gallon reservoir @ 00:03:10; Bottom-mount mixing valve to deliver ample hot water @ 00:03:47; Exhaust venting and combustion air routing for a hybrid unit @ 00:05:05; Condensate management with external condensate pump @ 00:06:50; Recirculation system integration with smart control (built-in Reser brain) @ 00:07:08; System commissioning: leak tests, start-up, and hot-water test @ 00:07:18",6
YLFUuEDf_YQ.youtube,Dish Soap vs Dishwasher Detergent: A This Old House Demonstration on Why Soap Matters in Dishwashers,"February 12, 2017",kitchen (probable),"This video contrasts dish liquid (hand-washing soap) with dishwasher detergent gel, emphasizing that they are not interchangeable. Through narration and a live in-dishwasher test, the hosts show how using ordinary dish soap in a dishwasher creates heavy suds that overflow the basin, leak from the door, and can contaminate the floor. The demonstration uses interior camera views to observe the wash cycle, revealing foam choking the wash arm and a mounting mess that requires cleanup with a wet vac and mop. The host then confesses that the mess was caused by putting the wrong product in, underscoring the practical lesson: always use the proper dishwasher detergent and keep dish soap for handwashing. The segment ends with cleanup tips and a reminder that soaps differ in concentration and formulation.",Dish Soap; Dishwasher Detergent; Dish Soap Comparison; Dish Soap vs Detergent; Dishwasher Soap Door; Dishwasher Basin Fill; Dishwasher Suds Dynamics; Dish Soap Suds; Dishwasher Foam Overflow; Dishwasher Camera Monitoring; Wet Vacuum Cleanup; Residue Removal; Dishwasher Detergent Mixup; Dish Soap Risk,"Demonstration of the difference between dish liquid for hand washing and dishwasher detergent gel, illustrating concentration and formulation disparities. @ 00:00:20; In-dishwasher observation using interior cameras to monitor cycle behavior and suds development. @ 01:42; Live test of the dishwasher with the wrong product to visualize overflow and mechanical impact on the wash arm. @ 01:54; Post-event cleanup protocol using wet vac and mop to remove suds and residue. @ 02:31",3
YTilMO3w7kI.youtube,Radon Mitigation Device Troubleshooting in a Well-Water System,"February 18, 2018",,"This video documents a spitting faucet issue in a well-water system and follows a service technician as they diagnose a radon mitigation device as a likely source of the problem. The host explains the sequence of components in a typical well installation (pump, pressure tank, pressure switch, filtration/neutralizer stages, and a radon mitigation unit) and then demonstrates how radon can be present in drinking water. The core finding is that an upstream flow restriction can cause a flow imbalance (inbound vs outbound) that allows air and radon to be drawn back through the faucet, especially when high-demand loads (like a top-loading washer) rapidly deplete the reservoir. The fix involves installing a secondary flow restrictor to ensure inbound flow stays ahead of outbound, adjusting a valve to limit flow to under approximately five gallons per minute for testing, and verifying the result with a bucket-and-timer test. The segment also notes radon testing options for water and air, and emphasizes safety considerations in addressing radon-related concerns.”",Well System Components; Radon Water Risks; Radon Mitigation Device; Sediment Neutralizer Stages; Flow Rate Comparison; Filtration Volume Impact; Air Burping Diagnosis; Flow Balancing Restrictor; Flow Control Adjustment; Bucket Timer Testing; Device Anatomy Overview; Radon Testing Options,"Radon-in-water mitigation device operation: spray nozzle and air separation to vent radon @ 00:03:15; Diagnosing flow imbalance using inbound/outbound gallons per minute (7 gpm vs 6 gpm) @ 00:05:40; Installing a second flow restrictor to balance inflow and outflow (prevent air reversal) @ 00:06:12; Testing to ensure low, controlled flow (bucket and timer to stay under 5 gpm) @ 00:07:29; Health risk communication and testing options for radon in water and air @ 00:02:44; Illustrated device anatomy and explanatory diagram @ 00:08:03",5
YcVh_0nKcI8.youtube,Installing a Reverse Osmosis Water Filter Under a Kitchen Sink (This Old House),"December 3, 2018",Inside kitchen cabinet under the sink,"This Old House demonstrates a complete under-sink reverse osmosis (RO) filtration installation. The video walks through what an RO system does (pre-filters, a central RO membrane cartridge, post-filter, and storage tank) and then shows a hands-on install: mounting cartridges inside a kitchen cabinet, reusing the existing faucet hole, routing tubing to barbed fittings, anchoring the assembly with a toggle-bolt base, tying the RO feed into the cold-water shut-off via a tee-style adapter (no soldering), tying the drain line into the sink drain with a provided adapter, connecting the storage tank, and finally powering up and testing the system. Along the way it highlights the filtration path (through pre-filter, membrane, post-filter, tank, and faucet), explains that only a limited amount of purified water is produced (drain waste ratio), and notes practical tradeoffs like the system supplying drinking water only. The transcript provides explicit step-by-step actions and tool usage (screwdriver, wrench, toggle bolt, barbed fittings) and the host emphasizes verification by tasting the output water.",RO System Overview; GAC Pre Filter; Carbon Block Filter; RO Membrane Cartridge; Reverse Osmosis Post Filter; Reverse Osmosis Tank; RO Faucet Installation; Soap Dispenser Hole Reassignment; RO Component Mounting; Cold Water Intake Integration; RO Feed Adapter; Tubing Color Coding; Barbed Tubing Connections; RO Drain Adapter; Drain Line Trimming; RO Base Mounting; Assembly Tool Use; RO System Startup; Reverse Osmosis Waste Ratio; Captive Tooth Connection; Purified Water Tasting,RO membrane filtration principle (semi-permeable barrier) @ 00:00:32; Under-sink cartridge mounting inside cabinet @ 00:01:20; Reusing faucet hole for RO faucet installation @ 00:01:28; Tubing connection to barbed fittings @ 00:01:55; Toggle-bolt mounting for under-cabinet base @ 00:02:12; Faucet connection with captive teeth and locking @ 00:02:58; Cold-water supply modification using tee adapter (no soldering) @ 01:03:24; Drain line connection to sink drain with adapter @ 01:04:39; Storage tank connection to RO unit @ 01:05:01; System startup and water tasting to verify output @ 01:05:57,5
YpZzM_naGD8.youtube,"High-Flow Tub Fill: Storage Tank, Mixing Valve, and Boiler Sizing in This Old House Hot-Water System","July 2, 2025",Downstairs storage/utility location (tank location),"This Old House examines how to supply a large soaking tub with hot water by balancing high demand against stored energy. The host demonstrates the problem of filling a big tub fast when typical faucet aerator limits (and tub spout flow) can drive up to 10 GPM, while a compact storage volume exists. The solution combines a gas-fired condensing boiler with an internal heat exchanger that preheats water and feeds a 26-gallon stainless steel storage tank. A dedicated electric element maintains the tank, and a mixing valve enables storing more energy while providing ready hot water for the tub and other fixtures. The video frames the sizing challenge, introduces the storage-and-boiler approach, and shows how the system is configured to deliver quick tub fills without sacrificing efficiency.",GPM Visualization; High Flow Tub Fill; GPM Block Demo; Storage Tank Sizing; Condensing Boiler Heat Source; Heat Exchanger Tank; Insulated Storage Tank; Tank Standby Heating; Mixing Valve Energy Storage; Storage Distribution; Storage vs Peak Flow; GPM Code Limits,GPM-based visualization to size hot-water supply (gallons per minute blocks) @ 00:00:11; Combination boiler + storage tank with internal heat exchanger feeding stored hot water @ 00:01:16; Mixing valve integration with storage to increase usable energy and control distribution @ 00:01:46,6
YxVQDtDT1CM.youtube,A Tour of Antique Plumbing and the Toilet of the Future (Ask This Old House),"April 9, 2017","Boston, MA (historical context for origins of the family business)","This This Old House segment pairs a historical tour of plumbing fixtures with a look at a modern, high-tech toilet. It traces the evolution from the earliest, nonstandard lead piping to the rise of standardized, mass-produced baths in the early 20th century, illustrated with artifacts, engravings, and a 1930 catalog that introduces the Neo-angle bath. It also discusses retrofit challenges in older housing (even fitting a bathroom into unlikely spaces). The episode culminates in a contemporary demonstration of a “toilet of the future” featuring a sensor-activated, no-touch interface, a heated seat, a built-in bidet with UV self-cleaning, odor control, a nightlight, and automatic lid and flush capabilities—blending historical context with a current technology showcase.",Lead Piping; Nonstandard Fittings; On Site Fabrication; Boston Foundry; Fixture Engraving; Custom Fixtures; Plumbing Standardization; Neo-Angle Bath; Bathing Well; Tub Standardization; Bathroom Retrofits; Historic Bathroom Retrofit; Toilet Future Features; Sensor Activated Toilet; Touchless Operation; Heated Toilet Seat; Built In Bidet; UV Self-Cleaning Bidet; Odor Control; Auto Lid Close; Plumbing History Framing,Sensor-activated toilet with non-touch operation @ 00:02:41; No-touch lid lifting and flush @ 00:03:47; Built-in bidet with UV self-cleaning cycle @ 00:03:32; Heated toilet seat @ 00:02:55; Nightlight for nighttime orientation @ 00:02:42,4
_Hz-BAFh3rI.youtube,"Gas Pipe Sizing, Assembly, and Leak Testing (Ask This Old House)","January 21, 2019",,"This Old House’s instructional segment explains residential gas piping fundamentals: how to size a gas supply based on appliance load, how the piping layout (a “tree”) is planned from the main to each appliance, and what materials and fittings are used. It covers the move from main supply to branch connections, the use of steel pipe and pre-cut lengths, nipples, tees and couplings, proper threading and sealing, and the two-wrench method for assembly. A strong emphasis is placed on safety through pre-energization testing with a manometer and a soap-solution leak check, underscoring that gas work should be performed by licensed professionals and checked for leaks before the system is put into service.",Gas Pipe Sizing; Appliance Load Calculation; Gas Code Sizing; Branch Supply Layout; Steel Pipe Threading; Pipe Precut Lengths; Nipples Fittings; Gas Tees and Reducers; Threaded Coupling; Pipe Sealant; Two Wrench Method; Thread Start; Gas Shutoff Valves; Manometer Pressure Test; Soap Solution Leak Test; Gas Work Safety; Licensed Gas Professionals; Gas Commissioning,Gas pipe sizing based on appliance load @ 00:00:20; Use of pre-cut steel pipe lengths and nipples @ 00:01:33; Threaded connections with couplings and tees @ 00:02:39; Sealing with pipe dope and tightening with two wrenches @ 00:03:01; Starting threading from the source outward (righty tighty) @ 00:03:07; Gas system pressure testing using a manometer @ 00:03:27; Leak testing with soap solution @ 00:03:45; Emphasizing licensing and safety for gas work @ 00:00:08,4
_TEVf4DubtI.youtube,"Installing a Fiberglass Tub and Surround: Drain/Overflow, Valve Rough-In, and Finish","July 20, 2014","Probable bathroom remodel site (interior, walls opened for plumbing and tub work)","The video walks through a bathroom remodeling sequence to install a fiberglass tub and surround. It starts with establishing support (ledger board) and verifying plumbing access, then pre-assembling the drain and overflow and selecting a potential new shower valve. The tub is positioned, holes are drilled through the flange for the rough-in shower valve and tub spout, and the unit is secured to the studs. The installer explains creating a proper spout connection with copper adapters, patches the drain opening with a compatible cover, tightens the trap connections, and finishes with caulk, drywall touch-ups, and installing a shower curtain, culminating in a functional tub/shower surround.",Fiberglass Tub Setup; Gel Coat Interior; Drain Assembly; Overflow Assembly; Trip Lever; Stopper Linkage; Tub Spout; Shower Valve Rough-In; Tub Flange Drilling; Tub Alignment Measuring; Tub Hardware Pre Assembly; Flange Pre Drilling; Tub Securing; Drain Opening Patch; Patch Fitting Technique; Copper Adapter Fittings; Wall Plumbing Considerations; Threaded Connections; Tub Lifting Shimming; Tub Caulking; Compression Trap; Drywall Patching; Shower Curtain Install,"Pre-install drain and overflow components on fiberglass tub before placement @ 00:00:25; Stopper linkage and trip lever integration with overflow @ 00:01:06; Drilling exact holes in fiberglass tub flange for rough-in hardware @ 00:02:11; In-wall spout connection using copper adapters to achieve correct length @ 00:03:09; Patch-drift approach: oversize opening and trace to fit drain cover @ 00:03:37; Final trimming, caulking, and trap connection for finish @ 00:04:02",4
abOX0uGC2LI.youtube,How to Rebuild a Toilet Tank: Replacing Fill and Flush Valves (This Old House),"September 30, 2014",,"This Old House presents a step-by-step, tool-agnostic repair guide for diagnosing and fixing a leaking or constantly running toilet by rebuilding the tank internals. The host explains the tank anatomy (flapper/flush valve, fill valve, and float) and contrasts older copper floats with modern plastic/embedded floats. The segment identifies common leak scenarios (running toilet, overfill,-condensation nuances) and then demonstrates a complete tank rebuild: shutting off water, draining the tank, disconnecting the supply line, removing bolts, and replacing both the fill and flush valves with a universal kit priced around $20. Finally, it covers reassembly, adjusting the refill height and float, and verifying proper operation, including cautions against overtightening and ensuring the overflow height is correctly set to prevent spills.",Toilet Tank Anatomy; Toilet Flapper Valve; Ballcock Fill Valve; Toilet Float Types; Overflow Tube; Shutoff Valve Types; Toilet Tank Drain; Supply Line Disconnect; Tank Bolt Removal; Toilet Spud Gasket; Universal Valve Kit; Fill Valve Height Adjustment; Refill Tube Placement; Float Height Adjustment; Tank Condensation Check; Toilet Leak Diagnosis; Overtightening Tolerance; Repair Kit Cost,"Explain and identify tank components (flapper, flush valve, fill valve, float) and how they interact during a flush @ 00:23:36; Diagnose common toilet leaks and running symptoms (flapper misalignment, misadjusted fill valve, overflow/condensation considerations) @ 01:45:00; Drain and disassemble: shut off, drain, and disconnect supply to prepare for tank removal @ 02:56:00; Install a universal two-valve kit (fill valve and flush valve) and connect spud gasket @ 04:46:00; Adjust refill tube height and float for proper tank fill level @ 06:37:00",6
azfY1-JRh6Q.youtube,"Installing Kitchen Sink Plumbing: Compression Fittings, Faucet, Drainage, and Dishwasher Connections","September 3, 2014",,"This Old House guides a complete kitchen sink plumbing install focused on a two-bowl island sink. The video demonstrates assembling copper supply lines with compression fittings (nut and ferrule), installing a sensor-enabled faucet, and building a drainage system that includes tailpieces, a trap, venting, ABS drain piping, plumber’s putty, and dishwasher drainage connections. A test of the system follows water restoration, including evaluating the faucet’s touch control feature. The instruction emphasizes careful seating and alignment, avoidance of pipe dope on plastic connections, and the use of ABS glue for drain piping, culminating in a functional, leak-free installation with new shutoffs and dishwasher/discharge integration.",Compression Fitting; Connection Nut; Ferrule Compression Nut; Copper Pipe; Pipe Dope; Two Wrench Technique; Adjustable Spanner; Nonmarring Wrench; Shutoff Valve Types; Sink Supply Installation; Faucet Installation; Faucet Spout; Solenoid Faucet; Battery Sensor Faucet; Plastic Metal Connections; Pipe Seating; Basket Strainer; Sink Tailpiece; Dishwasher Branch Line; Sink Tee Fitting; Kitchen Trap; Vent Drain Venting; Plumber Putty; ABS Pipe; ABS Solvent Cement; PVC ABS Glue; Brass Cutting; Valve Threading; Dishwasher Drain Line; Stainless Clamp; Water Supply; Drain System Testing,Compression fitting assembly (nut and ferrule with copper pipe) @ 00:00:04; Two-wrench tightening technique with non-marking tools @ 00:00:37; Faucet installation and sensor/touch-spout operation @ 00:01:08; No pipe dope on plastic connections @ 00:01:49; Placing and securing plumber’s putty around basket strainers @ 00:02:12; ABS drain piping with glue-only system @ 00:03:22; Dishwasher drain hookup with stainless steel clamp @ 00:04:13; System test after water restoration and faucet testing @ 00:04:41,5
b4LMBlXumjY.youtube,"Rough Plumbing Coordination: Wet Vent Constraints, Vent Routing, and Exterior Drain Tie-In (This Old House)","June 9, 2025",Basement,"This Old House guides a rough plumbing layout in a partially finished home, focusing on venting when LVLs block a conventional wet-vent arrangement, and then detailing how a 3-inch drain from the primary bathroom is routed through the garage and foundation to an exterior sewer tie-in. The crew reroutes vents through floor joists to avoid attic space and moves vent termination to the opposite side of the roof, while concealing new drain lines behind a partition wall in the finished basement. The video covers practical decisions about where to vent, how to run drains with pitch, and how to integrate an exterior sewer connection while the interior remains finished.",Wet Venting Comparison; Shower Venting Comparison; LVL Venting Constraints; Fixture Drain Venting; Joist Vent Routing; Opposite Roof Vent; Vent Stack Configuration; Drain Sizing; Drain Proportions; Finished Basement Drains; Exterior Sewer Tie-In; Drain Wall Concealment; Drain Wall Penetration; Future Drain Tie-In,Wet venting vs. separate fixture vents when LVLs block typical configurations @ 00:00:29–00:01:01; Vent routing through floor joists to avoid attic space and align with roof vent @ 00:01:31–00:01:46; Independent venting for tub and toilet due to LVL obstruction @ 00:01:47–00:02:01; Routing a 3-inch drain from a bathroom toward a downstream fixture via the garage @ 00:02:11–00:02:21; Concealing drainage runs in a finished basement behind a partition wall @ 00:02:52–00:02:58; Exterior drain exit and tie-in to sewer main outside the building @ 00:02:58–00:03:12; Planning for cross-building drainage when an outbuilding is pumped into the main house @ 00:02:32–00:02:37,7
